run,variant_group,scenario,section,label,max_rank_total_ms,sum_rank_total_ms,count,captured_total_ms
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer19.shared_experts.gate_up_proj.bf16_cache_local_total,2.812352020293474,19.50704002007842,136,0.21139200031757355
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer2.attn.q_proj.bf16_cache_linear,2.808063991367817,21.29670401290059,128,0.03267199918627739
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer28.shared_experts.gate_up_proj.bf16_cache_local_total,2.80783998221159,19.389056097716093,136,0.21795200183987617
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer34.shared_experts.gate_up_proj.bf16_cache_local_total,2.807296000421047,19.52291203662753,136,0.19340800493955612
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer32.attn.indexer.wq_b.bf16_cache_local_total,2.8055999912321568,20.567487992346287,136,0.23801600188016891
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer20.shared_experts.gate_up_proj.bf16_cache_local_total,2.802303995937109,19.63072008267045,136,0.21606400236487389
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer26.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.798399994149804,19.563904079142958,128,0.011168000288307667
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer4.attn.indexer.wq_b.bf16_cache_local_total,2.796703986823559,19.912320032715797,136,0.25094399973750114
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer31.shared_experts.gate_up_proj.bf16_cache_local_total,2.7947839945554733,20.00041599944234,136,0.2170879989862442
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer34.shared_experts.gate_up_proj.bf16_cache_local_total,2.7899520583450794,15.708447933197021,88,0.039872001856565475
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer26.attn.indexer.wq_b.bf16_cache_local_total,2.7860159762203693,20.61855998635292,136,0.05257600173354149
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer42.attn.indexer.wq_b.bf16_cache_local_total,2.782911978662014,19.11798396334052,136,0.04444799944758415
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer39.shared_experts.gate_up_proj.bf16_cache_local_total,2.782047986984253,18.49766399897635,136,0.18467199802398682
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer35.shared_experts.gate_up_proj.bf16_cache_local_total,2.775295987725258,19.00863995216787,136,0.18982400000095367
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer16.shared_experts.gate_up_proj.bf16_cache_local_total,2.7722560316324234,19.362272053956985,136,0.21219199895858765
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer41.shared_experts.gate_up_proj.bf16_cache_local_total,2.771359995007515,18.50742392987013,136,0.17897599935531616
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer20.attn.q_proj.bf16_cache_linear,2.7712639905512333,21.1051839068532,128,0.028896000236272812
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer17.shared_experts.gate_up_proj.bf16_cache_local_total,2.769919976592064,19.364479918032885,136,0.21398400142788887
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer38.shared_experts.gate_up_proj.bf16_cache_local_total,2.763968013226986,19.16431999951601,136,0.18831999599933624
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer3.shared_experts.gate_up_proj.bf16_cache_local_total,2.7633920311927795,19.476256050169468,136,0.20208000019192696
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer27.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.7623039837926626,19.779775923583657,128,0.01056000031530857
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer32.shared_experts.gate_up_proj.bf16_cache_local_total,2.7620160318911076,19.997952029109,136,0.21167999878525734
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer7.shared_experts.gate_up_proj.bf16_cache_local_total,2.7597120106220245,19.270367980003357,136,0.21168000251054764
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer17.attn.q_proj.bf16_cache_linear,2.759616019204259,21.14022409543395,128,0.030400000512599945
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer13.attn.q_proj.bf16_cache_linear,2.757664021104574,21.161023983731866,128,0.028575999662280083
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer12.shared_experts.gate_up_proj.bf16_cache_local_total,2.7574079632759094,18.7135038562119,136,0.2107199989259243
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer21.attn.q_proj.bf16_cache_linear,2.7571199629455805,21.156831925734878,128,0.03177599981427193
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer16.attn.q_proj.bf16_cache_linear,2.7566080149263144,21.1024960167706,128,0.029279999434947968
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer5.attn.q_proj.bf16_cache_linear,2.7564160004258156,21.213472006842494,128,0.030079999938607216
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer11.attn.q_proj.bf16_cache_linear,2.7559040393680334,21.108768103644252,128,0.03200000151991844
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer34.attn.indexer.wq_b.bf16_cache_local_total,2.755808003246784,19.794463954865932,136,0.047968000173568726
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer19.attn.q_proj.bf16_cache_linear,2.755807988345623,21.104063948616385,128,0.02924799919128418
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer17.shared_experts.gate_up_proj.bf16_cache_local_total,2.755776021629572,18.095007967203856,136,0.2123199962079525
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer15.attn.q_proj.bf16_cache_linear,2.755648011341691,21.184479996562004,128,0.03033600002527237
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer9.attn.q_proj.bf16_cache_linear,2.75475200638175,21.175199868157506,128,0.029791999608278275
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer10.attn.q_proj.bf16_cache_linear,2.754720017313957,21.096800001338124,128,0.03251200169324875
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer23.attn.q_proj.bf16_cache_linear,2.7545920070260763,21.15974392928183,128,0.02969600073993206
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer25.attn.q_proj.bf16_cache_linear,2.754496032372117,21.20396801456809,128,0.030239999294281006
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer13.shared_experts.gate_up_proj.bf16_cache_local_total,2.7542719915509224,19.155679941177368,136,0.21081599965691566
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer24.attn.q_proj.bf16_cache_linear,2.7536319717764854,21.134623976424336,128,0.029152000322937965
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer22.attn.q_proj.bf16_cache_linear,2.7535360157489777,21.16899198293686,128,0.027456000447273254
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer30.shared_experts.gate_up_proj.bf16_cache_local_total,2.753440022468567,19.5161599740386,136,0.2173440009355545
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer26.attn.q_proj.bf16_cache_linear,2.7534079793840647,21.182239927351475,128,0.030368000268936157
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer18.attn.indexer.wq_b.bf16_cache_local_total,2.7525120079517365,20.279872119426727,136,0.050944000482559204
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer8.attn.q_proj.bf16_cache_linear,2.7510719783604145,21.09382407180965,128,0.030912000685930252
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer12.attn.q_proj.bf16_cache_linear,2.750719988718629,21.10950391367078,128,0.029600000008940697
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer25.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.750240044668317,19.47804802423343,128,0.012160000391304493
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer27.attn.q_proj.bf16_cache_linear,2.750239994376898,21.15548803843558,128,0.028991999104619026
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer7.attn.q_proj.bf16_cache_linear,2.750080021098256,21.106623956933618,128,0.0318400003015995
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer39.shared_experts.gate_up_proj.bf16_cache_local_total,2.749823946505785,15.725151918828487,88,0.03711999952793121
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer18.attn.q_proj.bf16_cache_linear,2.749408023431897,21.12092793546617,128,0.032127998769283295
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer6.attn.q_proj.bf16_cache_linear,2.7488000001758337,21.087999902665615,128,0.03017600066959858
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer14.attn.q_proj.bf16_cache_linear,2.748416032642126,21.072223912924528,128,0.031808000057935715
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer40.attn.indexer.wq_b.bf16_cache_local_total,2.740575972944498,19.492160011082888,136,0.04566400125622749
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer28.attn.indexer.wq_b.bf16_cache_local_total,2.7395840138196945,20.140863984823227,136,0.05215999856591225
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer30.attn.q_proj.bf16_cache_linear,2.7389439940452576,21.186271965503693,128,0.029152000322937965
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer29.shared_experts.gate_up_proj.bf16_cache_local_total,2.7385280169546604,19.36240005120635,136,0.21279999986290932
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer11.shared_experts.gate_up_proj.bf16_cache_local_total,2.7370239831507206,18.938143968582153,136,0.21395199373364449
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer20.shared_experts.gate_up_proj.bf16_cache_local_total,2.7346240021288395,17.34582407772541,136,0.233535997569561
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,host,dsv4.prepare.decode.allocate_paged,2.7337130159139633,20.62983624637127,1016,0.0
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer4.attn.indexer.wq_b.bf16_cache_local_total,2.733631979674101,18.624863985925913,136,0.04825599864125252
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer33.shared_experts.gate_up_proj.bf16_cache_local_total,2.732575997710228,20.41868792846799,136,0.20319999754428864
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer28.attn.q_proj.bf16_cache_linear,2.728320015594363,21.151456063613296,128,0.029311999678611755
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer40.attn.q_proj.bf16_cache_linear,2.7275199983268976,21.2062399238348,128,0.021856000646948814
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer8.attn.indexer.wq_b.bf16_cache_local_total,2.7267839834094048,19.11942407861352,136,0.05071999877691269
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer29.attn.q_proj.bf16_cache_linear,2.7257919553667307,21.22492795623839,128,0.03017600066959858
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer13.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.7257599905133247,19.63215993810445,128,0.011839999817311764
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer3.attn.q_proj.bf16_cache_linear,2.7215680070221424,21.134815976023674,128,0.031808000057935715
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer27.shared_experts.gate_up_proj.bf16_cache_local_total,2.7199679911136627,19.019103951752186,136,0.20975999906659126
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer6.shared_experts.gate_up_proj.bf16_cache_local_total,2.7199359871447086,18.846655920147896,136,0.21772800013422966
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer26.shared_experts.gate_up_proj.bf16_cache_local_total,2.7172800227999687,18.347840003669262,136,0.20931199938058853
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer4.attn.q_proj.bf16_cache_linear,2.7161279898136854,21.09478395804763,128,0.029632000252604485
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer19.shared_experts.gate_up_proj.bf16_cache_local_total,2.7126399725675583,17.704223923385143,136,0.21305599808692932
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer8.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.70620802231133,19.364415999036282,128,0.012512000277638435
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer5.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.705152027308941,19.36377604259178,128,0.013279999606311321
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer3.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.7035519955679774,20.142976025119424,128,0.01283199992030859
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer4.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.700960025191307,19.62067208485678,128,0.01244799979031086
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer34.attn.q_proj.bf16_cache_linear,2.7007999643683434,21.140543999150395,128,0.02703999914228916
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer19.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.7004800075665116,19.455360028892756,128,0.011103999800980091
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer21.shared_experts.gate_up_proj.bf16_cache_local_total,2.6997119821608067,17.438303906470537,136,0.21219199895858765
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer7.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.699584035202861,19.349824043456465,128,0.01033599954098463
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer33.attn.q_proj.bf16_cache_linear,2.699423998594284,21.25324791111052,128,0.028896000236272812
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer6.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.697983997873962,19.36758395237848,128,0.012128000147640705
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer36.attn.q_proj.bf16_cache_linear,2.6960960291326046,21.110240133479238,128,0.02457600086927414
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer12.attn.indexer.wq_b.bf16_cache_local_total,2.6953279972076416,19.37212796881795,136,0.05167999863624573
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer1.shared_experts.gate_up_proj.bf16_cache_local_total,2.694559944793582,17.88617600314319,136,0.2051199972629547
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer31.attn.q_proj.bf16_cache_linear,2.6937600020319223,21.16758388467133,128,0.02908799983561039
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer14.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.6923839952796698,19.479584076441824,128,0.010816000401973724
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer18.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.6922880141064525,19.4462720756419,128,0.010432000271975994
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer12.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.691488044336438,19.525472063105553,128,0.011359999887645245
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer12.shared_experts.gate_up_proj.bf16_cache_local_total,2.691264010965824,19.025088042020798,136,0.21004800125956535
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer37.attn.q_proj.bf16_cache_linear,2.69081599637866,21.163295969367027,128,0.023615999147295952
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer36.attn.indexer.wq_b.bf16_cache_local_total,2.6894079968333244,19.447551921010017,136,0.04665600135922432
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer41.attn.q_proj.bf16_cache_linear,2.6882879827171564,21.272032018750906,128,0.02518399991095066
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer10.shared_experts.gate_up_proj.bf16_cache_local_total,2.6876480132341385,18.142336014658213,136,0.2118079960346222
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer35.attn.q_proj.bf16_cache_linear,2.687584025785327,21.126432025805116,128,0.02659199945628643
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer14.shared_experts.gate_up_proj.bf16_cache_local_total,2.68742398545146,18.98905600607395,136,0.20847999677062035
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer39.attn.q_proj.bf16_cache_linear,2.687071979045868,21.114879973232746,128,0.02304000034928322
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer17.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.686495950445533,19.430463921744376,128,0.010048000141978264
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer21.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.6862079929560423,19.512895960826427,128,0.01033599954098463
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer32.attn.q_proj.bf16_cache_linear,2.684928013011813,21.12992001697421,128,0.028831999748945236
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer42.attn.q_proj.bf16_cache_linear,2.682655990123749,21.13731199875474,128,0.02208000048995018
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer10.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.6825919784605503,19.355487991590053,128,0.012736000120639801
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer33.shared_experts.gate_up_proj.bf16_cache_local_total,2.6802240051329136,18.987807996571064,136,0.19820799678564072
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer38.attn.q_proj.bf16_cache_linear,2.6799039971083403,21.099871944636106,128,0.022336000576615334
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer1.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.678336039185524,19.818976059556007,128,0.010975999757647514
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer40.shared_experts.gate_up_proj.bf16_cache_local_total,2.67715198174119,17.803872011601925,136,0.1908160001039505
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer24.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.676288007758558,19.366559946909547,128,0.010495999827980995
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer15.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.676223987713456,19.426943991333246,128,0.01065600011497736
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer20.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.6760640158317983,19.371936018113047,128,0.009535999968647957
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer11.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.6753280125558376,19.37478393688798,128,0.011776000261306763
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer31.shared_experts.gate_up_proj.bf16_cache_local_total,2.6744640171527863,18.984192103147507,136,0.20403200387954712
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer22.attn.indexer.wq_b.bf16_cache_local_total,2.674463987350464,19.7966080121696,136,0.050335999578237534
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer16.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.671135986223817,19.382495961152017,128,0.012095999903976917
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer9.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.6707199988886714,19.442559994291514,128,0.011103999800980091
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer22.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.6701759677380323,19.4106880761683,128,0.011103999800980091
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer23.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.6699519688263535,19.388575891964138,128,0.012575999833643436
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer16.shared_experts.gate_up_proj.bf16_cache_local_total,2.6689599864184856,18.354592002928257,136,0.21539200097322464
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer41.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.668384000658989,19.801088072359562,128,0.009696000255644321
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer9.shared_experts.gate_up_proj.bf16_cache_local_total,2.6662080101668835,19.20896001532674,136,0.21251199766993523
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,cuda,dsv4.owner.layer42.shared_experts.gate_up_proj.bf16_cache_activation_quantize,2.6647359523922205,19.87097601639107,128,0.009568000212311745
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer15.shared_experts.gate_up_proj.bf16_cache_local_total,2.655904036015272,19.21664000302553,136,0.20630400255322456
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer10.shared_experts.gate_up_proj.bf16_cache_local_total,2.6514879800379276,18.22035201638937,136,0.20764799788594246
